98,115,1
98,116,2
98,118,3
96,120,4
95,120,5
95,122,6
94,122,7
93,123,8
92,124,9
90,123,10
89,123,11
87,123,12
84,120,13
84,121,14
83,120,15
83,123,16
80,114,17
79,116,18
78,113,19
78,109,20
77,110,21
76,109,22
77,103,23
76,104,24
75,104,25
77,97,26
78,94,27
79,92,28
80,89,29
83,86,30
82,86,31
86,82,32
87,81,33
88,80,34
93,78,35
92,77,36
97,76,37
105,76,38
103,75,39
109,76,40
108,75,41
116,78,42
113,75,43
118,78,44
123,82,45
123,81,46
132,94,47
129,87,48
132,90,49
136,101,50
136,97,51
138,103,52
139,105,53
140,113,54
141,116,55
141,123,56
141,126,57
139,135,58
139,136,59
138,140,60
137,144,61
136,147,62
131,155,63
126,161,64
125,163,65
123,165,66
112,172,67
114,172,68
107,175,69
100,177,70
103,177,71
100,178,72
85,178,73
82,178,74
84,179,75
77,178,76
64,172,77
65,173,78
58,169,79
54,165,80
52,164,81
44,154,82
41,150,83
40,151,84
34,137,85
31,127,86
33,137,87
29,121,88
28,112,89
27,111,90
28,95,91
28,92,92
28,90,93
30,80,94
35,66,95
38,60,96
37,60,97
44,50,98
51,42,99
51,41,100
52,39,101
68,28,102
72,25,103
79,22,104
86,20,105
87,19,106
108,18,107
102,17,108
111,17,109
121,19,110
127,21,111
137,25,112
141,27,113
150,33,114
155,37,115
156,37,116
170,55,117
170,54,118
178,67,119
182,76,120
183,79,121
183,75,122
189,105,123
190,110,124
190,129,125
191,123,126
191,129,127
95,112,128
93,111,129
92,110,130
92,107,131
93,106,132
92,105,133
93,103,134
93,102,135
94,101,136
94,100,137
97,98,138
97,97,139
100,97,140
102,97,141
104,97,142
101,95,143
107,97,144
105,95,145
110,98,146
110,97,147
114,101,148
116,104,149
116,102,150
116,101,151
118,105,152
120,110,153
120,107,154
121,116,155
122,114,156
122,121,157
122,122,158
123,122,159
122,128,160
122,130,161
118,137,162
122,132,163
116,141,164
110,147,165
114,145,166
112,147,167
112,148,168
102,153,169
107,152,170
98,155,171
96,156,172
94,157,173
84,155,174
83,156,175
84,157,176
75,153,177
77,155,178
71,152,179
67,149,180
62,144,181
60,142,182
60,144,183
55,136,184
54,134,185
51,127,186
51,129,187
48,118,188
47,115,189
47,105,190
46,105,191
46,101,192
47,92,193
51,80,194
48,85,195
52,76,196
59,65,197
54,70,198
54,69,199
70,53,200
68,54,201
71,51,202
73,49,203
87,43,204
83,43,205
91,41,206
97,40,207
101,39,208
109,40,209
118,42,210
116,40,211
127,44,212
135,49,213
134,47,214
142,54,215
152,65,216
149,59,217
152,63,218
161,78,219
164,84,220
164,83,221
168,95,222
170,105,223
171,108,224
171,124,225
172,122,226
171,132,227
171,135,228
166,154,229
168,150,230
163,163,231
157,173,232
159,172,233
153,181,234
144,191,235
139,196,236
135,199,237
126,205,238
117,209,239
116,210,240
105,213,241
94,214,242
95,215,243
76,213,244
78,214,245
65,211,246
59,209,247
51,205,248
53,207,249
33,192,250
24,182,251
25,184,252
25,185,253
17,174,254
97,112,255
101,112,256
101,111,257
102,114,258
103,115,259
104,115,260
105,116,261
105,117,262
105,119,263
106,120,264
105,122,265
104,125,266
104,126,267
102,128,268
100,130,269
103,130,270
97,132,271
98,133,272
95,134,273
95,135,274
90,134,275
89,135,276
89,136,277
88,136,278
84,135,279
81,133,280
81,134,281
76,129,282
77,132,283
74,128,284
73,128,285
70,123,286
68,118,287
68,120,288
67,116,289
66,113,290
65,110,291
66,101,292
65,101,293
66,96,294
65,96,295
69,87,296
66,90,297
69,85,298
73,79,299
74,77,300
81,71,301
78,72,302
80,70,303
88,66,304
88,65,305
93,63,306
96,62,307
102,62,308
107,62,309
107,61,310
108,61,311
119,65,312
123,67,313
123,66,314
127,68,315
132,72,316
134,74,317
141,83,318
142,85,319
144,87,320
147,93,321
148,96,322
150,103,323
151,106,324
152,113,325
153,115,326
151,133,327
150,139,328
152,134,329
151,140,330
144,156,331
148,150,332
143,159,333
137,168,334
134,171,335
128,177,336
129,177,337
122,182,338
115,186,339
107,189,340
107,190,341
96,192,342
88,192,343
90,193,344
86,193,345
71,190,346
67,188,347
63,187,348
56,183,349
49,178,350
42,172,351
42,173,352
30,155,353
28,153,354
29,156,355
22,140,356
19,130,357
18,127,358
17,121,359
16,114,360
15,107,361
16,95,362
16,89,363
18,78,364
23,64,365
25,59,366
25,58,367
29,50,368
42,33,369
40,34,370
52,23,371
53,22,372
56,19,373
71,11,374
75,9,375
82,6,376
96,4,377
108,4,378
111,4,379
110,3,380
126,6,381
96,114,382
95,116,383
94,117,384
92,117,385
90,115,386
89,117,387
88,115,388
87,115,389
86,114,390
85,114,391
84,112,392
84,109,393
83,109,394
83,106,395
83,104,396
82,104,397
84,99,398
83,100,399
85,96,400
86,94,401
86,93,402
88,91,403
92,88,404
90,88,405
91,87,406
97,85,407
96,84,408
102,84,409
102,83,410
103,83,411
109,84,412
112,85,413
109,83,414
114,85,415
117,87,416
119,88,417
123,92,418
126,97,419
126,96,420
129,102,421
129,100,422
131,106,423
132,107,424
133,113,425
134,115,426
134,121,427
133,127,428
132,133,429
133,131,430
131,138,431
130,141,432
127,147,433
128,146,434
123,153,435
120,156,436
120,157,437
114,162,438
109,165,439
105,167,440
106,167,441
97,169,442
96,170,443
91,171,444
80,169,445
76,168,446
74,168,447
72,167,448
67,165,449
64,163,450
59,160,451
54,155,452
50,150,453
45,142,454
46,145,455
40,132,456
41,136,457
37,123,458
36,119,459
35,114,460
35,101,461
35,97,462
36,89,463
36,87,464
39,76,465
40,73,466
45,63,467
45,62,468
53,51,469
50,54,470
59,44,471
65,39,472
70,36,473
75,33,474
76,32,475
84,29,476
93,27,477
98,26,478
104,25,479
120,28,480
124,29,481
128,30,482
135,33,483
138,35,484
146,40,485
152,45,486
157,50,487
162,56,488
166,61,489
169,66,490
176,81,491
177,84,492
180,93,493
181,98,494
183,111,495
182,133,496
184,124,497
181,144,498
182,141,499
179,154,500
173,170,501
170,176,502
169,179,503
159,193,504
158,195,505
153,200,506
142,210,507
141,211,508
96,111,509
96,108,510
95,107,511
97,106,512
99,105,513
99,104,514
101,103,515
102,103,516
103,103,517
104,103,518
106,104,519
107,103,520
110,108,521
111,109,522
111,108,523
111,104,524
113,113,525
114,112,526
115,115,527
115,119,528
116,118,529
116,121,530
114,127,531
115,127,532
116,126,533
114,130,534
112,134,535
111,136,536
111,137,537
